timestamp,open,high,low,close
1673452800000,3929.353,3930.595,3928.843,3929.855
1673452860000,3930.108,3930.813,3928.966,3930.335
1673452920000,3930.073,3932.056,3929.57,3931.543
1673452980000,3931.808,3932.346,3930.562,3931.811
1673453040000,3932.052,3933.03,3931.053,3932.053
1673453100000,3932.308,3932.311,3930.813,3931.563
1673453160000,3931.828,3933.311,3931.319,3932.565
1673453220000,3932.936,3933.866,3932.8,3933.802
1673453280000,3933.543,3933.682,3932.086,3932.583
1673453340000,3932.829,3933.345,3932.352,3932.83
1673453400000,3933.089,3935.575,3931.858,3933.851
1673453460000,3934.089,3935.116,3933.592,3934.866
1673453520000,3934.569,3935.606,3934.126,3934.572
1673453580000,3934.8,3936.033,3934.8,3935.291
1673453640000,3935.532,3938.066,3935.529,3937.753
1673453700000,3938.009,3939.296,3938.006,3939.001
1673453760000,3939.236,3941.098,3939.226,3939.239
1673453820000,3939.48,3939.526,3938.416,3938.972
1673453880000,3939.156,3940.2,3939.156,3939.465
1673453940000,3939.712,3939.712,3938.238,3938.976
1673454000000,3939.286,3939.286,3937.71,3938.212
1673454060000,3937.965,3938.721,3937.481,3938.721
1673454120000,3938.453,3938.962,3937.969,3938.706
1673454180000,3938.95,3940.688,3938.706,3939.451
1673454240000,3939.322,3939.43,3938.266,3938.936
1673454300000,3939.236,3939.726,3938.92,3939.431
1673454360000,3939.421,3939.909,3938.912,3939.15
1673454420000,3938.928,3939.956,3938.425,3939.706
1673454480000,3939.785,3940.152,3939.143,3939.373
1673454540000,3939.253,3940.141,3938.895,3939.881
1673454600000,3939.631,3940.843,3939.36,3940.666
1673454660000,3940.599,3941.636,3940.093,3941.101
1673454720000,3940.845,3941.601,3940.576,3941.069
1673454780000,3940.831,3940.831,3939.326,3939.591
1673454840000,3939.823,3940.581,3939.575,3940.126
1673454900000,3939.81,3940.068,3939.069,3939.078
1673454960000,3938.876,3938.876,3937.573,3937.838
1673455020000,3937.579,3938.616,3936.833,3938.071
1673455080000,3938.3,3939.042,3938.068,3938.542
1673455140000,3938.283,3939.276,3938.283,3938.782
1673455200000,3938.781,3940.016,3938.526,3939.778
1673455260000,3940.025,3941.306,3939.5,3939.771
1673455320000,3939.5,3940.729,3939.316,3940.036
1673455380000,3939.751,3940.001,3939.056,3939.246
1673455440000,3939.489,3941.465,3939.258,3941.209
1673455500000,3941.459,3941.958,3940.7,3941.19
1673455560000,3940.959,3942.201,3940.462,3941.93
1673455620000,3941.702,3941.961,3940.71,3941.026
1673455680000,3941.276,3941.972,3940.972,3941.972
1673455740000,3942.146,3942.715,3941.526,3942.478
1673455800000,3942.213,3942.463,3940.49,3940.995
1673455860000,3941.242,3941.495,3940.243,3941.495
1673455920000,3941.738,3942.69,3941.47,3942.69
1673455980000,3942.471,3943.69,3942.459,3942.703
1673456040000,3942.585,3943.228,3942.463,3943.218
1673456100000,3943.225,3943.961,3942.962,3943.453
1673456160000,3943.711,3943.711,3942.463,3943.466
1673456220000,3943.276,3943.481,3942.475,3942.966
1673456280000,3943.225,3943.225,3940.759,3941.066
1673456340000,3941.056,3941.556,3940.756,3941.23
1673456400000,3941.492,3942.738,3941.238,3941.716
1673456460000,3941.729,3942.973,3941.48,3942.729
1673456520000,3942.988,3944.016,3942.786,3943.481
1673456580000,3943.71,3943.962,3942.47,3942.973
1673456640000,3942.741,3943.786,3942.741,3942.741
1673456700000,3942.501,3943.719,3942.489,3943.219
1673456760000,3942.973,3943.21,3942.476,3942.972
1673456820000,3942.735,3943.968,3942.729,3943.471
1673456880000,3943.721,3944.016,3943.46,3943.722
1673456940000,3943.963,3943.966,3942.983,3943.316
1673457000000,3943.512,3945.725,3943.008,3944.739
1673457060000,3944.501,3947.266,3944.501,3946.215
1673457120000,3946.456,3946.711,3945.706,3945.959
1673457180000,3945.709,3946.715,3945.706,3946.699
1673457240000,3946.943,3947.451,3946.69,3946.93
1673457300000,3946.699,3947.736,3946.19,3946.933
1673457360000,3946.68,3947.173,3945.693,3946.211
1673457420000,3946.461,3947.681,3946.183,3947.191
1673457480000,3947.41,3948.903,3947.17,3947.702
1673457540000,3947.44,3947.496,3946.453,3946.696
1673457600000,3946.465,3946.718,3945.463,3946.471
1673457660000,3946.712,3949.435,3946.463,3948.436
1673457720000,3948.201,3949.996,3948.186,3949.996
1673457780000,3949.616,3949.689,3948.93,3948.939
1673457840000,3948.69,3949.451,3947.702,3947.958
1673457900000,3947.965,3948.203,3946.45,3946.953
1673457960000,3947.193,3947.44,3946.702,3946.955
1673458020000,3946.913,3947.65,3946.663,3946.908
1673458080000,3947.143,3948.888,3947.143,3948.635
1673458140000,3948.876,3949.11,3948.119,3948.176
1673458200000,3948.495,3948.982,3947.398,3947.642
1673458260000,3947.401,3947.879,3946.651,3946.885
1673458320000,3946.62,3947.148,3945.412,3945.412
1673458380000,3945.655,3945.886,3944.403,3944.653
1673458440000,3944.9,3945.655,3944.39,3944.658
1673458500000,3944.791,3945.161,3943.899,3944.151
1673458560000,3944.206,3944.886,3943.639,3943.889
1673458620000,3943.658,3945.135,3943.152,3944.87
1673458680000,3944.641,3944.901,3943.905,3944.446
1673458740000,3944.686,3945.603,3944.38,3944.872
1673458800000,3944.916,3945.602,3944.609,3945.099
1673458860000,3944.865,3945.896,3944.865,3945.595
1673458920000,3945.576,3945.826,3944.833,3945.351
1673458980000,3945.328,3946.075,3944.088,3944.313
1673459040000,3944.326,3944.608,3944.082,3944.608
1673459100000,3944.343,3945.146,3944.34,3944.612
1673459160000,3944.859,3946.098,3944.089,3945.598
1673459220000,3945.845,3946.136,3945.146,3946.136
1673459280000,3946.323,3946.376,3945.066,3945.57
1673459340000,3945.329,3946.386,3945.136,3946.07
1673459400000,3946.323,3947.312,3945.553,3945.825
1673459460000,3945.581,3947.066,3945.581,3947.063
1673459520000,3947.31,3947.322,3946.803,3947.066
1673459580000,3947.312,3947.821,3946.319,3946.575
1673459640000,3946.8,3946.8,3945.835,3946.091
1673459700000,3945.82,3946.322,3945.083,3946.31
1673459760000,3946.581,3946.626,3945.079,3945.338
1673459820000,3945.345,3945.351,3944.396,3944.646
1673459880000,3944.342,3945.606,3944.073,3945.561
1673459940000,3945.302,3946.292,3945.04,3945.545
1673460000000,3945.293,3946.356,3945.049,3946.052
1673460060000,3946.178,3946.77,3945.786,3946.77
1673460120000,3946.541,3948.749,3946.538,3948.076
1673460180000,3948.086,3950.005,3947.782,3949.502
1673460240000,3949.752,3950.621,3949.496,3949.983
1673460300000,3950.248,3950.482,3947.996,3948.74
1673460360000,3948.998,3949.953,3948.998,3949.708
1673460420000,3949.946,3949.946,3949.218,3949.476
1673460480000,3949.726,3950.601,3949.296,3949.546
1673460540000,3949.366,3950.751,3949.24,3950.748
1673460600000,3950.498,3952.481,3950.498,3951.975
1673460660000,3952.2,3952.2,3950.98,3951.255
1673460720000,3950.993,3951.541,3950.75,3951.526
1673460780000,3951.566,3951.806,3951.26,3951.752
1673460840000,3951.493,3955.959,3950.983,3953.722
1673460900000,3953.901,3954.262,3949.782,3950.522
1673460960000,3950.778,3950.778,3943.093,3946.315
1673461020000,3946.616,3949.291,3946.303,3947.789
1673461080000,3947.802,3949.311,3946.803,3947.571
1673461140000,3947.806,3948.811,3946.825,3947.126
1673461200000,3947.306,3947.558,3946.08,3946.335
1673461260000,3946.333,3946.949,3945.351,3946.386
1673461320000,3946.579,3946.842,3945.583,3946.842
1673461380000,3946.766,3947.101,3946.358,3946.842
1673461440000,3947.092,3949.29,3947.092,3948.809
1673461500000,3948.626,3949.568,3948.55,3948.82
1673461560000,3949.136,3949.136,3947.833,3948.839
1673461620000,3948.886,3949.886,3948.462,3949.819
1673461680000,3949.56,3952.769,3949.56,3951.795
1673461740000,3952.045,3952.586,3951.53,3952.048
1673461800000,3952.273,3953.031,3951.295,3952.899
1673461860000,3952.836,3953.281,3952.522,3952.768
1673461920000,3953.018,3953.266,3952.5,3952.576
1673461980000,3952.326,3953.265,3951.908,3953.253
1673462040000,3953.509,3953.806,3952.281,3952.516
1673462100000,3952.395,3952.791,3951.536,3952.77
1673462160000,3952.529,3953.272,3952.282,3952.76
1673462220000,3952.516,3953.031,3951.042,3951.785
1673462280000,3952.029,3952.586,3951.529,3952.035
1673462340000,3952.27,3952.778,3951.536,3952.27
1673462400000,3952.529,3953.762,3952.276,3953.753
1673462460000,3953.566,3954.796,3953.25,3953.51
1673462520000,3953.26,3953.586,3952.763,3953.025
1673462580000,3953.326,3954.238,3953.01,3954.235
1673462640000,3953.979,3953.991,3952.973,3953.229
1673462700000,3952.973,3953.472,3951.546,3951.739
1673462760000,3951.992,3952.983,3951.748,3952.546
1673462820000,3952.738,3953.241,3952.223,3952.235
1673462880000,3952.482,3953.228,3952.466,3952.466
1673462940000,3952.225,3952.536,3951.796,3951.991
1673463000000,3952.241,3952.241,3950.74,3951.251
1673463060000,3950.98,3951.056,3948.269,3949.518
1673463120000,3949.753,3949.816,3948.76,3948.76
1673463180000,3949.028,3949.028,3947.555,3948.052
1673463240000,3948.311,3948.311,3947.568,3947.578
1673463300000,3947.831,3950.336,3947.809,3949.558
1673463360000,3949.302,3949.54,3948.555,3948.856
1673463420000,3948.561,3949.545,3948.54,3948.793
1673463480000,3948.552,3949.283,3948.54,3948.543
1673463540000,3948.799,3950.045,3948.561,3950.045
1673463600000,3950.292,3950.792,3949.299,3950.548
1673463660000,3950.788,3951.158,3949.548,3950.051
1673463720000,3950.346,3950.376,3948.82,3948.82
1673463780000,3949.073,3949.636,3948.573,3949.626
1673463840000,3949.876,3949.876,3948.333,3948.58
1673463900000,3948.396,3948.975,3946.862,3947.362
1673463960000,3947.666,3947.666,3945.63,3945.639
1673464020000,3945.395,3946.646,3945.383,3946.401
1673464080000,3946.648,3948.621,3946.648,3947.436
1673464140000,3947.623,3948.615,3947.623,3948.615
1673464200000,3948.605,3949.586,3948.605,3949.09
1673464260000,3948.858,3949.886,3948.84,3949.57
1673464320000,3949.332,3949.636,3948.601,3949.332
1673464380000,3949.573,3950.091,3949.189,3949.803
1673464440000,3949.796,3949.821,3948.063,3948.323
1673464500000,3948.575,3948.819,3947.806,3948.561
1673464560000,3948.308,3950.045,3948.308,3949.789
1673464620000,3950.033,3950.535,3949.773,3950.029
1673464680000,3950.276,3951.281,3949.776,3951.281
1673464740000,3951.398,3952.056,3951.263,3951.263
1673464800000,3951.513,3952.26,3950.542,3950.542
1673464860000,3950.846,3951.836,3950.53,3951.769
1673464920000,3952.031,3952.512,3951.756,3951.778
1673464980000,3952.009,3952.518,3952,3952.261
1673465040000,3952.012,3952.492,3951.531,3951.986
1673465100000,3951.733,3952.485,3951.249,3952.235
1673465160000,3952.536,3953.216,3951.98,3952.223
1673465220000,3952.473,3952.728,3951.972,3952.459
1673465280000,3952.721,3952.94,3952.453,3952.711
1673465340000,3952.683,3952.696,3951.206,3951.709
1673465400000,3951.946,3952.746,3951.2,3952.448
1673465460000,3952.816,3954.678,3952.816,3953.429
1673465520000,3953.676,3953.986,3952.945,3953.926
1673465580000,3953.676,3954.681,3953.673,3954.413
1673465640000,3954.666,3955.226,3954.043,3954.431
1673465700000,3954.669,3954.669,3953.673,3953.92
1673465760000,3953.688,3954.921,3953.201,3954.716
1673465820000,3954.9,3956.645,3954.9,3955.89
1673465880000,3955.706,3956.398,3955.39,3956.123
1673465940000,3955.901,3955.936,3955.62,3955.876
1673466000000,3955.686,3955.686,3954.408,3955.145
1673466060000,3955.446,3955.446,3954.886,3955.415
1673466120000,3955.529,3956.411,3955.529,3955.922
1673466180000,3955.935,3957.696,3955.935,3957.696
1673466240000,3957.778,3958.946,3957.778,3958.389
1673466300000,3958.623,3958.946,3957.175,3957.413
1673466360000,3957.678,3958.466,3957.428,3958.165
1673466420000,3957.9,3958.216,3956.91,3958.216
1673466480000,3957.918,3958.165,3956.709,3956.952
1673466540000,3957.186,3957.496,3956.221,3956.712
1673466600000,3956.453,3956.766,3955.463,3955.716
1673466660000,3955.472,3956.475,3955.216,3955.796
1673466720000,3955.489,3956.232,3955.251,3955.546
1673466780000,3955.239,3955.988,3955.239,3955.751
1673466840000,3955.502,3956.241,3955.243,3955.742
1673466900000,3955.483,3955.995,3955.002,3955.262
1673466960000,3955.5,3955.503,3954.263,3955.028
1673467020000,3955.326,3956.066,3955.01,3955.522
1673467080000,3955.763,3956.022,3955.263,3955.576
1673467140000,3955.586,3956.759,3955.26,3956.5
1673467200000,3956.636,3957.495,3956,3956.983
1673467260000,3957.23,3957.725,3956.008,3957.476
1673467320000,3957.481,3958.276,3957.2,3957.2
1673467380000,3957.219,3957.516,3956.472,3956.946
1673467440000,3957.211,3958.92,3956.946,3958.186
1673467500000,3958.451,3958.67,3956.703,3957.211
1673467560000,3956.94,3957.202,3956.453,3956.706
1673467620000,3956.459,3958.066,3956.453,3957.936
1673467680000,3957.692,3958.486,3957.449,3957.948
1673467740000,3958.195,3958.195,3956.696,3957.246
1673467800000,3956.958,3958.496,3956.958,3957.689
1673467860000,3957.942,3959.91,3957.683,3959.675
1673467920000,3959.91,3961.395,3957.92,3957.92
1673467980000,3957.951,3959.716,3957.935,3959.662
1673468040000,3959.921,3960.158,3959.163,3959.659
1673468100000,3959.659,3960.398,3959.63,3959.946
1673468160000,3959.636,3960.876,3959.392,3960.392
1673468220000,3960.388,3961.121,3959.623,3960.142
1673468280000,3960.391,3961.875,3960.379,3961.186
1673468340000,3961.385,3962.621,3961.11,3961.863
1673468400000,3962.131,3962.381,3961.63,3961.921
1673468460000,3962.15,3962.15,3960.929,3961.186
1673468520000,3961.193,3961.686,3960.945,3961.683
1673468580000,3961.439,3961.7,3960.96,3960.96
1673468640000,3961.203,3961.481,3959.993,3960.986
1673468700000,3961.248,3962.526,3960.723,3960.723
1673468760000,3960.488,3961.036,3959.493,3959.769
1673468820000,3959.75,3960.021,3959.031,3959.032
1673468880000,3959.275,3959.836,3959.032,3959.51
1673468940000,3959.278,3959.763,3958.795,3959.533
1673469000000,3959.311,3959.311,3957.546,3957.793
1673469060000,3958.046,3958.306,3957.065,3958.065
1673469120000,3958.306,3958.309,3957.549,3957.549
1673469180000,3957.799,3958.046,3956.811,3957.052
1673469240000,3957.062,3957.356,3956.805,3956.808
1673469300000,3956.555,3958.042,3956.555,3956.811
1673469360000,3956.606,3957.033,3956.03,3957.033
1673469420000,3956.792,3957.282,3956.52,3956.836
1673469480000,3956.526,3956.548,3955.302,3955.542
1673469540000,3955.535,3956.076,3955.526,3955.826
1673469600000,3955.538,3955.778,3955.27,3955.291
1673469660000,3955.531,3956.281,3954.05,3956.281
1673469720000,3956.031,3956.756,3955.516,3956.756
1673469780000,3957.246,3958.046,3956.503,3957.752
1673469840000,3957.499,3959.242,3957.246,3958.736
1673469900000,3958.498,3958.751,3957.503,3958.261
1673469960000,3958.012,3958.326,3957.75,3958.269
1673470020000,3958.022,3959.999,3958.022,3959.031
1673470080000,3958.77,3959.076,3958.763,3959.038
1673470140000,3959.393,3961.623,3959.336,3961.018
1673470200000,3961.253,3961.253,3959.53,3960.836
1673470260000,3961.032,3962.03,3960.318,3961.79
1673470320000,3961.552,3963.172,3961.296,3962.616
1673470380000,3962.802,3963.79,3962.066,3962.57
1673470440000,3962.968,3964.339,3962.592,3964.086
1673470500000,3964.276,3966.819,3964.276,3966.576
1673470560000,3966.829,3967.331,3965.59,3966.103
1673470620000,3966.365,3966.861,3965.623,3965.87
1673470680000,3966.011,3966.896,3966.011,3966.653
1673470740000,3966.921,3969.181,3966.656,3968.432
1673470800000,3968.306,3968.306,3967.146,3967.146
1673470860000,3967.456,3967.642,3967.142,3967.411
1673470920000,3967.383,3967.696,3967.155,3967.155
1673470980000,3967.411,3967.936,3967.145,3967.936
1673471040000,3968.11,3968.686,3968.11,3968.135
1673471100000,3968.005,3968.176,3967.61,3967.891
1673471160000,3967.626,3967.891,3967.626,3967.891
1673471220000,3967.626,3968.132,3967.391,3967.626
1673471280000,3967.373,3967.391,3967.132,3967.14
1673471340000,3967.456,3967.946,3967.158,3967.946
1673471400000,3967.891,3969.186,3967.891,3968.632
1673471460000,3968.376,3968.879,3968.37,3968.651
1673471520000,3968.641,3968.641,3968.112,3968.116
1673471580000,3968.371,3968.373,3967.62,3967.882
1673471640000,3967.806,3968.369,3967.606,3968.106
1673471700000,3968.106,3968.106,3968.106,3968.106
1673471760000,3968.106,3968.106,3968.106,3968.106
1673471820000,3968.106,3968.106,3968.106,3968.106
1673471880000,3968.106,3968.106,3968.106,3968.106
1673471940000,3968.106,3968.106,3968.106,3968.106
1673472000000,3968.106,3968.106,3968.106,3968.106
1673472060000,3968.106,3968.106,3968.106,3968.106
1673472120000,3968.106,3968.106,3968.106,3968.106
1673472180000,3968.106,3968.106,3968.106,3968.106
1673472240000,3968.106,3968.106,3968.106,3968.106
1673472300000,3968.106,3968.106,3968.106,3968.106
1673472360000,3968.106,3968.106,3968.106,3968.106
1673472420000,3968.106,3968.106,3968.106,3968.106
1673472480000,3968.106,3968.106,3968.106,3968.106
1673472540000,3968.106,3968.106,3968.106,3968.106
1673472600000,3968.106,3968.106,3968.106,3968.106
1673472660000,3968.106,3968.106,3968.106,3968.106
1673472720000,3968.106,3968.106,3968.106,3968.106
1673472780000,3968.106,3968.106,3968.106,3968.106
1673472840000,3968.106,3968.106,3968.106,3968.106
1673472900000,3968.106,3968.106,3968.106,3968.106
1673472960000,3968.106,3968.106,3968.106,3968.106
1673473020000,3968.106,3968.106,3968.106,3968.106
1673473080000,3968.106,3968.106,3968.106,3968.106
1673473140000,3968.106,3968.106,3968.106,3968.106
1673473200000,3968.106,3968.106,3968.106,3968.106
1673473260000,3968.106,3968.106,3968.106,3968.106
1673473320000,3968.106,3968.106,3968.106,3968.106
1673473380000,3968.106,3968.106,3968.106,3968.106
1673473440000,3968.106,3968.106,3968.106,3968.106
1673473500000,3968.106,3968.106,3968.106,3968.106
1673473560000,3968.106,3968.106,3968.106,3968.106
1673473620000,3968.106,3968.106,3968.106,3968.106
1673473680000,3968.106,3968.106,3968.106,3968.106
1673473740000,3968.106,3968.106,3968.106,3968.106
1673473800000,3968.106,3968.106,3968.106,3968.106
1673473860000,3968.106,3968.106,3968.106,3968.106
1673473920000,3968.106,3968.106,3968.106,3968.106
1673473980000,3968.106,3968.106,3968.106,3968.106
1673474040000,3968.106,3968.106,3968.106,3968.106
1673474100000,3968.106,3968.106,3968.106,3968.106
1673474160000,3968.106,3968.106,3968.106,3968.106
1673474220000,3968.106,3968.106,3968.106,3968.106
1673474280000,3968.106,3968.106,3968.106,3968.106
1673474340000,3968.106,3968.106,3968.106,3968.106
1673474400000,3968.106,3968.106,3968.106,3968.106
1673474460000,3968.106,3968.106,3968.106,3968.106
1673474520000,3968.106,3968.106,3968.106,3968.106
1673474580000,3968.106,3968.106,3968.106,3968.106
1673474640000,3968.106,3968.106,3968.106,3968.106
1673474700000,3968.106,3968.106,3968.106,3968.106
1673474760000,3968.106,3968.106,3968.106,3968.106
1673474820000,3968.106,3968.106,3968.106,3968.106
1673474880000,3968.106,3968.106,3968.106,3968.106
1673474940000,3968.106,3968.106,3968.106,3968.106
1673475000000,3968.106,3968.106,3968.106,3968.106
1673475060000,3968.106,3968.106,3968.106,3968.106
1673475120000,3968.106,3968.106,3968.106,3968.106
1673475180000,3968.106,3968.106,3968.106,3968.106
1673475240000,3968.106,3968.106,3968.106,3968.106
1673475300000,3968.106,3968.106,3968.106,3968.106
1673475360000,3968.106,3968.106,3968.106,3968.106
1673475420000,3968.106,3968.106,3968.106,3968.106
1673475480000,3968.106,3968.106,3968.106,3968.106
1673475540000,3968.106,3968.106,3968.106,3968.106
1673475600000,3968.106,3968.106,3968.106,3968.106
1673475660000,3968.106,3968.106,3968.106,3968.106
1673475720000,3968.106,3968.106,3968.106,3968.106
1673475780000,3968.106,3968.106,3968.106,3968.106
1673475840000,3968.106,3968.106,3968.106,3968.106
1673475900000,3968.106,3968.106,3968.106,3968.106
1673475960000,3968.106,3968.106,3968.106,3968.106
1673476020000,3968.106,3968.106,3968.106,3968.106
1673476080000,3968.106,3968.106,3968.106,3968.106
1673476140000,3968.106,3968.106,3968.106,3968.106
1673476200000,3968.106,3968.106,3968.106,3968.106
1673476260000,3968.106,3968.106,3968.106,3968.106
1673476320000,3968.106,3968.106,3968.106,3968.106
1673476380000,3968.106,3968.106,3968.106,3968.106
1673476440000,3968.106,3968.106,3968.106,3968.106
1673476500000,3968.106,3968.106,3968.106,3968.106
1673476560000,3968.106,3968.106,3968.106,3968.106
1673476620000,3968.106,3968.106,3968.106,3968.106
1673476680000,3968.106,3968.106,3968.106,3968.106
1673476740000,3968.106,3968.106,3968.106,3968.106
1673476800000,3968.106,3968.106,3968.106,3968.106
1673476860000,3968.106,3968.106,3968.106,3968.106
1673476920000,3968.106,3968.106,3968.106,3968.106
1673476980000,3968.106,3968.106,3968.106,3968.106
1673477040000,3968.106,3968.106,3968.106,3968.106
1673477100000,3968.106,3968.106,3968.106,3968.106
1673477160000,3968.106,3968.106,3968.106,3968.106
1673477220000,3968.106,3968.106,3968.106,3968.106
1673477280000,3968.106,3968.106,3968.106,3968.106
1673477340000,3968.106,3968.106,3968.106,3968.106
1673477400000,3968.106,3968.106,3968.106,3968.106
1673477460000,3968.106,3968.106,3968.106,3968.106
1673477520000,3968.106,3968.106,3968.106,3968.106
1673477580000,3968.106,3968.106,3968.106,3968.106
1673477640000,3968.106,3968.106,3968.106,3968.106
1673477700000,3968.106,3968.106,3968.106,3968.106
1673477760000,3968.106,3968.106,3968.106,3968.106
1673477820000,3968.106,3968.106,3968.106,3968.106
1673477880000,3968.106,3968.106,3968.106,3968.106
1673477940000,3968.106,3968.106,3968.106,3968.106
1673478000000,3969.478,3970.203,3968.963,3968.981
1673478060000,3968.776,3969.222,3968.473,3968.966
1673478120000,3968.855,3968.978,3968.406,3968.406
1673478180000,3968.479,3968.536,3967.991,3967.991
1673478240000,3967.871,3968.476,3967.729,3967.976
1673478300000,3968.241,3968.241,3967.492,3967.492
1673478360000,3967.979,3967.979,3967.609,3967.786
1673478420000,3967.991,3968.485,3967.979,3968.22
1673478480000,3968.491,3968.491,3968.491,3968.491
1673478540000,3968.223,3968.491,3968.22,3968.47
1673478600000,3968.241,3968.536,3968.226,3968.229
1673478660000,3968.491,3968.491,3967.739,3967.739
1673478720000,3967.48,3967.985,3967.48,3967.985
1673478780000,3968.226,3968.729,3967.976,3968.729
1673478840000,3968.605,3968.605,3967.97,3967.97
1673478900000,3967.742,3967.998,3966.986,3967.001
1673478960000,3966.758,3967.546,3966.758,3967.546
1673479020000,3967.73,3968.001,3967.483,3967.736
1673479080000,3967.489,3967.489,3967.489,3967.489
1673479140000,3967.606,3967.745,3967.495,3967.745
1673479200000,3967.483,3967.498,3967.251,3967.375
1673479260000,3967.245,3967.742,3967.245,3967.492
1673479320000,3967.248,3967.248,3967.248,3967.248
1673479380000,3967.363,3967.363,3967.005,3967.23
1673479440000,3967.243,3967.306,3966.993,3967.113
1673479500000,3967.258,3967.258,3966.99,3967.246
1673479560000,3967.501,3967.501,3967.24,3967.48
1673479620000,3967.252,3967.739,3967.246,3967.498
1673479680000,3967.73,3967.751,3967.48,3967.483
1673479740000,3967.619,3967.992,3967.619,3967.992
1673479800000,3967.796,3967.796,3966.752,3966.752
1673479860000,3966.996,3967.011,3966.743,3966.743
1673479920000,3966.999,3967.252,3966.999,3967.252
1673479980000,3966.999,3967.258,3966.743,3967.258
1673480040000,3966.993,3966.993,3966.259,3966.373
1673480100000,3966.509,3967.261,3966.509,3967.261
1673480160000,3967.505,3967.508,3967.005,3967.508
1673480220000,3967.755,3967.755,3967.369,3967.505
1673480280000,3967.378,3967.511,3967.249,3967.258
1673480340000,3967.49,3967.49,3967.246,3967.246
1673480400000,3967.123,3967.556,3967.123,3967.306
1673480460000,3967.391,3968.001,3967.252,3967.749
1673480520000,3967.866,3967.99,3967.743,3967.806
1673480580000,3967.625,3967.749,3967.24,3967.49
1673480640000,3967.252,3967.502,3966.771,3967.129
1673480700000,3967.258,3967.499,3966.512,3966.626
1673480760000,3966.506,3966.771,3966.256,3966.771
1673480820000,3966.686,3967.003,3966.5,3966.5
1673480880000,3966.816,3967.021,3966.265,3966.265
1673480940000,3966.509,3966.512,3966.256,3966.256
1673481000000,3966.01,3966.265,3966.01,3966.019
1673481060000,3966.271,3966.506,3965.772,3966.506
1673481120000,3966.768,3966.768,3966.256,3966.256
1673481180000,3966.016,3966.028,3965.76,3965.826
1673481240000,3966.013,3966.019,3965.769,3965.826
1673481300000,3966.013,3966.013,3966.013,3966.013
1673481360000,3965.76,3966.263,3965.76,3966.263
1673481420000,3966.196,3966.275,3965.826,3966.022
1673481480000,3966.326,3966.506,3966.028,3966.275
1673481540000,3966.446,3966.521,3966.013,3966.263
